Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,price_category
7,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,14,-0.8621763211399812,256GB SSD,17,5,-0.19352071281348393,0
10,Yoga 11e,2,-2.396756231608329,IPS Panel 1366x768,41,-0.8621763211399812,128GB SSD,43,5,-0.6745651650294737,0
4,Inspiron 3552,3,0.4087716575222072,1366x768,35,-0.8621763211399812,500GB HDD,41,5,-0.3588797432627303,0
2,VivoBook E403NA,3,-0.713439498130007,1366x768,37,-0.8621763211399812,32GB Flash Storage,43,5,-0.809858917215221,0
0,Aspire 7,3,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,75,2,0.5430786046422508,1
7,Omen 17-w212nv,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,1.9711793221584712,1
10,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,128GB SSD,47,4,-0.2837165476039818,0
2,ROG Strix,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,79,5,0.39275221332475374,2
10,IdeaPad 720S-14IKB,3,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,72,5,-0.809858917215221,1
2,Zenbook Flip,4,-1.2044068787278503,Full HD / Touchscreen 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.4111644824852083,2
10,Thinkpad X1,4,-0.713439498130007,IPS Panel 2560x1440,97,-0.07519506268436271,512GB SSD,53,5,-1.3660665650899597,2
10,Ideapad 510S-13IKB,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,59,-0.8621763211399812,128GB SSD,53,5,-0.809858917215221,0
4,Precision 3510,5,0.4087716575222072,Full HD 1920x1080,72,-0.07519506268436271,500GB HDD,2,5,0.28752373940250614,2
4,Precision 5520,5,0.4087716575222072,IPS Panel Full HD 1920x1080,94,-0.07519506268436271,256GB SSD,101,5,-0.058226960627736635,2
10,ThinkPad X1,0,-0.713439498130007,Touchscreen 2560x1440,97,1.4987674542268743,512GB SSD,53,5,-0.9301200302692186,2
2,Rog GL753VD-GC042T,1,1.6011210104026858,Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,75,5,1.4450369525472322,1
2,Rog GL753VE-GC070T,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,76,5,1.4450369525472322,2
0,Aspire 5,3,0.4087716575222072,IPS Panel 1366x768,83,0.7117861957712558,1TB HDD,97,5,0.24242582200725737,1
11,Leopard GP72M,1,1.6011210104026858,Full HD 1920x1080,102,-0.07519506268436271,256GB SSD,76,5,0.9940577785947418,2
4,Inspiron 5567,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,30,2,0.4378501307200032,1
7,15-BW004nv (A9-9420/4GB/256GB/Radeon,4,0.4087716575222072,Full HD 1920x1080,14,-0.8621763211399812,256GB SSD,6,5,-0.19352071281348393,0
10,ThinkPad E580,3,0.4087716575222072,IPS Panel Full HD 1920x1080,106,-0.07519506268436271,256GB SSD,35,5,0.09209943068976037,1
10,ThinkPad L470,3,-0.713439498130007,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.20855335194523364,1
4,Precision M5520,5,0.4087716575222072,4K Ultra HD / Touchscreen 3840x2160,102,-0.07519506268436271,256GB SSD,101,5,-0.38894502152622973,2
10,Thinkpad X1,4,-0.713439498130007,IPS Panel 2560x1440,97,1.4987674542268743,1TB SSD,53,5,-1.3660665650899597,2
10,IdeaPad 320-15IAP,3,0.4087716575222072,1366x768,37,-0.8621763211399812,1TB HDD,43,5,0.24242582200725737,0
2,FX753VD-GC461T (i7-7700HQ/16GB/1TB,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,75,5,1.2947105612297352,2
10,ThinkPad E580,3,0.4087716575222072,IPS Panel Full HD 1920x1080,83,-0.07519506268436271,256GB SSD +  1TB HDD,35,5,0.09209943068976037,1
0,Aspire 7,3,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,256GB SSD,75,2,0.6934049959597477,1
11,GE73VR 7RF,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,1.1443841699122381,2
2,Zenbook 3,4,-0.713439498130007,Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.4111644824852083,2
16,Portege Z30-C-16P,4,-1.2044068787278503,Full HD 1920x1080,89,1.4987674542268743,512GB SSD,47,5,-1.2608380911677117,2
4,Latitude 7480,4,-0.713439498130007,Full HD 1920x1080,99,-0.07519506268436271,512GB SSD,40,5,-1.0203158650597164,2
10,IdeaPad 320-15ISK,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,500GB HDD,47,5,0.24242582200725737,0
10,Lenovo IdeaPad,3,-2.396756231608329,1366x768,37,-1.2556669503677904,32GB Flash Storage,43,5,-1.3360012868264601,0
10,ThinkPad P51,5,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,512GB SSD,101,5,0.9489598611994924,2
10,Thinkpad T470p,4,-0.713439498130007,IPS Panel Full HD 2560x1440,102,-0.07519506268436271,512GB SSD,74,5,-0.5092061345802273,2
7,15-BS028nv (i3-6006U/4GB/1TB/Radeon,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,1TB HDD,6,5,0.09209943068976037,0
0,Aspire R7,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.659532525897724,1
2,ZenBook Flip,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.1556096172454637,1
4,Inspiron 3567,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,256GB SSD,24,2,0.39275221332475374,0
4,Latitude 3380,3,-1.2044068787278503,1366x768,56,-0.8621763211399812,128GB SSD,47,5,-0.5843693302389759,1
7,EliteBook 1040,4,-0.713439498130007,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.915087391137469,2
4,Inspiron 3567,3,0.4087716575222072,1366x768,74,-0.07519506268436271,1TB HDD,53,5,0.15222998721675918,0
10,ThinkPad E480,4,-0.713439498130007,IPS Panel Full HD 1920x1080,106,-0.07519506268436271,256GB SSD,35,5,-0.4340429389214788,1
10,Yoga 720-15IKB,0,0.4087716575222072,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,102,1.4987674542268743,512GB SSD,75,5,-0.058226960627736635,2
3,LapBook 12.3,3,-1.9057888510104843,IPS Panel Retina Display 2736x1824,41,-0.46868569191217196,64GB Flash Storage,43,5,-0.960185308532718,0
7,ProBook 650,3,0.4087716575222072,Full HD 1920x1080,104,-0.07519506268436271,256GB SSD,55,5,0.40778485245650375,2
2,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,3,0.4087716575222072,Full HD 1920x1080,59,-0.07519506268436271,1TB HDD,72,2,0.39275221332475374,0
4,Alienware 17,1,1.6011210104026858,IPS Panel 2560x1440,103,1.4987674542268743,256GB SSD +  1TB HDD,80,5,3.579671709255688,2
4,Inspiron 7577,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,76,5,0.8737966655407442,1
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,106,-0.07519506268436271,256GB SSD +  2TB HDD,7,5,-0.02816168236423723,1
4,Latitude 5480,4,-0.713439498130007,Full HD 1920x1080,99,-0.07519506268436271,256GB SSD,53,2,-0.659532525897724,1
7,Omen 17-w207nv,1,1.6011210104026858,Full HD 1920x1080,102,0.7117861957712558,256GB SSD +  1TB HDD,80,5,1.9711793221584712,2
12,FlexBook Edge,0,-2.396756231608329,IPS Panel Full HD / Touchscreen 1920x1080,37,-0.8621763211399812,32GB SSD,43,5,-1.3209686476947105,0
15,Chromebook 3,2,-2.396756231608329,1366x768,36,-0.8621763211399812,16GB Flash Storage,41,1,-1.3360012868264601,0
10,Thinkpad 13,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-0.960185308532718,1
10,IdeaPad 320s-14IKB,3,-0.713439498130007,IPS Panel Full HD 1920x1080,60,-0.8621763211399812,128GB SSD,53,5,-0.5092061345802273,0
10,Thinkpad T570,5,0.4087716575222072,IPS Panel 4K Ultra HD 3840x2160,99,1.4987674542268743,512GB SSD,72,5,0.39275221332475374,2
10,Thinkpad P51,3,0.4087716575222072,Full HD 1920x1080,104,1.4987674542268743,512GB SSD,104,5,0.6934049959597477,2
2,Rog Strix,1,1.6011210104026858,Full HD 1920x1080,25,-0.07519506268436271,256GB SSD +  1TB HDD,37,5,1.7456897351822263,2
7,15-ra044nv (N3060/4GB/500GB/W10),3,0.4087716575222072,1366x768,36,-0.8621763211399812,500GB HDD,41,5,0.09209943068976037,0
6,Pixelbook (Core,4,-1.9057888510104843,Touchscreen 2400x1600,105,1.4987674542268743,512GB SSD,52,1,-1.4111644824852083,2
10,ThinkPad T470s,4,-0.713439498130007,2560x1440,97,3.072729971138111,512GB SSD,53,5,-1.0804464215867153,2
2,VivoBook Max,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,256GB SSD,53,2,-0.058226960627736635,0
10,IdeaPad 320-15AST,3,1.6011210104026858,1600x900,8,-0.07519506268436271,1TB HDD,15,5,1.1443841699122381,0
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,83,-0.8621763211399812,256GB SSD,7,5,0.24242582200725737,1
10,ThinkPad X270,4,-1.765512456553958,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.0203158650597164,2
10,IdeaPad 320-15IAP,3,0.4087716575222072,Full HD 1920x1080,113,-0.8621763211399812,128GB SSD,44,5,0.24242582200725737,0
7,Omen 15-AX205na,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.24242582200725737,1
4,Latitude 5480,3,-0.713439498130007,Full HD 1920x1080,79,-0.07519506268436271,256GB SSD,69,5,-0.5994019693707255,1
0,Aspire ES1-572,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,2,0.5430786046422508,0
4,Precision 3520,5,0.4087716575222072,Full HD 1920x1080,114,-0.07519506268436271,64GB Flash Storage +  1TB HDD,108,5,0.28752373940250614,2
11,GV62 7RD-1686NL,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,256GB SSD,75,5,0.24242582200725737,1
13,Surface Laptop,4,-1.064130484271324,Touchscreen 2256x1504,100,1.4987674542268743,512GB SSD,58,6,-1.185674895508963,2
7,15-bs024nv (i5-7200U/8GB/128GB/W10),3,0.4087716575222072,1366x768,74,-0.07519506268436271,128GB SSD,53,5,-0.19352071281348393,0
4,Precision 3520,5,0.4087716575222072,IPS Panel Full HD 1920x1080,94,1.4987674542268743,256GB SSD,108,5,0.19732790461200794,2
7,ProBook 650,5,0.4087716575222072,IPS Panel Full HD 1920x1080,104,-0.07519506268436271,512GB SSD,53,5,0.40778485245650375,2
10,ThinkPad T470,3,-0.713439498130007,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.5843693302389759,2
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,106,-0.07519506268436271,128GB SSD +  1TB HDD,7,5,0.48294804811525194,1
4,Inspiron 3168,0,-2.396756231608329,Touchscreen 1366x768,112,-0.8621763211399812,500GB HDD,42,5,-0.8549568346104701,0
4,Alienware 17,3,1.6011210104026858,IPS Panel Full HD 1920x1080,101,-0.07519506268436271,1TB HDD,79,5,3.579671709255688,2
13,Surface Laptop,4,-1.064130484271324,Touchscreen 2256x1504,52,-0.8621763211399812,128GB SSD,52,6,-1.1826683676826133,1
13,Surface Laptop,4,-1.064130484271324,Touchscreen 2256x1504,100,-0.07519506268436271,256GB SSD,58,6,-1.185674895508963,2
7,17-BS092ND (i3-6006U/8GB/256GB/W10),3,1.6011210104026858,1600x900,56,-0.07519506268436271,256GB SSD,47,5,0.6934049959597477,1
0,Aspire E5-576G,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,1TB HDD,72,5,0.28752373940250614,0
0,TravelMate B,2,-2.396756231608329,1366x768,36,-0.8621763211399812,128GB SSD,41,5,-0.960185308532718,0
2,Pro P2540UA-AB51,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,1TB HDD,53,5,0.49798068724700195,1
10,IdeaPad 510s-14IKB,3,-0.713439498130007,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,31,4,-0.809858917215221,1
10,Thinkpad P51,3,0.4087716575222072,Full HD 1920x1080,104,-0.07519506268436271,256GB SSD,104,5,0.9489598611994924,2
2,X541NA-PD1003Y (N4200/4GB/500GB/W10),3,0.4087716575222072,1366x768,113,-0.8621763211399812,500GB HDD,43,5,-0.058226960627736635,0
0,Aspire 5,3,0.4087716575222072,1366x768,56,-0.8621763211399812,500GB HDD,85,5,0.24242582200725737,0
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,83,-0.07519506268436271,2TB HDD,7,5,-0.02816168236423723,1
7,Omen 17-an006nv,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,0.7117861957712558,1TB HDD,79,5,2.6175828048237073,2
10,Thinkpad T460s,4,-0.713439498130007,IPS Panel Quad HD+ 2560x1440,91,0.7117861957712558,256GB SSD,47,5,-0.960185308532718,2
7,Spectre x360,0,-1.2044068787278503,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,106,-0.07519506268436271,512GB SSD,61,5,-1.1255443389819644,2
7,ZBook 15u,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,500GB HDD,1,5,-0.20855335194523364,1
6,Pixelbook (Core,4,-1.9057888510104843,Touchscreen 2400x1600,82,-0.07519506268436271,128GB SSD,52,1,-1.4111644824852083,1
4,Latitude 7390,4,-1.2044068787278503,Full HD / Touchscreen 1920x1080,83,-0.07519506268436271,256GB SSD,61,5,-0.9301200302692186,2
2,ZenBook Pro,3,0.4087716575222072,IPS Panel 4K Ultra HD 3840x2160,92,0.7117861957712558,128GB SSD +  1TB HDD,48,5,0.03196887416276157,1
4,Latitude E5470,3,-0.713439498130007,1366x768,58,-0.07519506268436271,128GB SSD,47,5,-0.37391238239448005,1
4,Precision M5520,5,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,256GB SSD,101,5,-0.38894502152622973,2
10,Thinkpad T470,3,-0.713439498130007,Full HD 1920x1080,74,-0.07519506268436271,180GB SSD,53,5,-0.5092061345802273,2
4,Inspiron 3576,3,0.4087716575222072,Full HD 1920x1080,83,-0.07519506268436271,1TB HDD,6,5,0.24242582200725737,1
16,Portege X30-D-10J,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-1.486327678143957,2
4,Inspiron 7570,3,0.4087716575222072,IPS Panel Full HD 1920x1080,106,-0.07519506268436271,512GB SSD,72,5,0.1822952654802586,1
4,Vostro 3568,3,0.4087716575222072,1366x768,59,-0.8621763211399812,1TB HDD,53,5,0.21236054374375798,0
7,ProBook 430,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,83,-0.8621763211399812,128GB SSD,61,5,-0.8248915563469708,1
3,"Lapbook 15,6",3,0.4087716575222072,Full HD 1920x1080,30,-0.8621763211399812,64GB Flash Storage,40,5,-0.22358599107698335,0
10,ThinkPad E570,3,0.4087716575222072,1366x768,54,-0.8621763211399812,128GB SSD,47,5,0.39275221332475374,0
10,ThinkPad E480,3,-0.713439498130007,IPS Panel Full HD 1920x1080,83,-0.07519506268436271,256GB SSD,61,5,-0.4340429389214788,1
4,Precision 3520,5,0.4087716575222072,IPS Panel Full HD 1920x1080,94,1.4987674542268743,512GB SSD,108,5,0.19732790461200794,2
4,XPS 15,3,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,512GB SSD,75,5,0.03196887416276157,2
10,Thinkpad X270,4,-1.765512456553958,IPS Panel Full HD 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.0203158650597164,2
2,Zenbook UX390UA,4,-1.765512456553958,Full HD 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-1.6967846259884525,2
10,Thinkpad E570,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,72,5,0.39275221332475374,1
16,Portege X30-D-10L,4,-1.2044068787278503,Full HD / Touchscreen 1920x1080,97,4.646692488049348,512GB SSD,53,5,-1.486327678143957,2
2,VivoBook Pro,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,-0.07325959975948633,2
0,Aspire 5,3,0.4087716575222072,1366x768,1,-0.07519506268436271,1TB HDD,34,5,0.24242582200725737,0
2,Rog G752VL-UH71T,1,1.6011210104026858,IPS Panel Full HD / Touchscreen 1920x1080,92,3.072729971138111,256GB SSD +  1TB HDD,90,5,3.444377957069941,1
10,Thinkpad X260,4,-1.765512456553958,IPS Panel 1366x768,68,-0.07519506268436271,180GB SSD,47,5,-1.1105116998502147,1
10,Ideapad 520-15IKBR,3,0.4087716575222072,Full HD 1920x1080,106,-0.07519506268436271,256GB SSD,61,5,0.19732790461200794,1
7,EliteBook 840,3,-0.713439498130007,Full HD 1920x1080,99,-0.07519506268436271,1TB SSD,53,5,-0.8399241954787204,2
10,ThinkPad 13,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,59,-0.07519506268436271,256GB SSD,53,5,-0.960185308532718,1
10,ThinkPad L570,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,0.39275221332475374,1
2,VivoBook E201NA,2,-2.396756231608329,1366x768,37,-0.8621763211399812,64GB Flash Storage,43,6,-1.2608380911677117,0
7,15-BS026nv (i5-7200U/8GB/256GB/Radeon,3,0.4087716575222072,1366x768,74,-0.07519506268436271,256GB SSD,6,5,-0.19352071281348393,1
10,Yoga 920-13IKB,0,-0.7835776953582702,IPS Panel Full HD / Touchscreen 1920x1080,83,-0.07519506268436271,256GB SSD,61,5,-0.960185308532718,2
10,IdeaPad 320-14IAP,3,-0.713439498130007,1366x768,37,-0.8621763211399812,500GB HDD,43,5,0.09209943068976037,0
10,Chromebook N23,2,-2.396756231608329,1366x768,36,-0.8621763211399812,16GB SSD,41,1,-1.185674895508963,0
10,ThinkPad 13,3,-1.2044068787278503,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.9000547520057193,1
2,ZenBook UX510UX-CN211T,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD +  1TB HDD,53,5,-0.058226960627736635,1
0,Aspire A515-51G-59QF,3,0.4087716575222072,IPS Panel Full HD 1920x1080,83,-0.8621763211399812,1TB HDD,98,5,0.24242582200725737,1
7,Envy 13-AB002nv,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-1.050381143323216,2
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,256GB SSD +  1TB HDD,79,4,0.5430786046422508,1
4,XPS 13,4,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,128GB SSD,53,5,-1.1255443389819644,1
0,Aspire A515-51G,3,0.4087716575222072,Full HD 1920x1080,97,-0.8621763211399812,500GB HDD,72,5,0.24242582200725737,1
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,1TB HDD,53,5,0.21236054374375798,1
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,106,1.4987674542268743,256GB SSD +  2TB HDD,7,5,0.24242582200725737,1
18,Mi Notebook,3,0.4087716575222072,IPS Panel Full HD 1920x1080,106,1.4987674542268743,256GB SSD,98,4,-0.13339015628648515,2
2,VivoBook E12,2,-2.396756231608329,1366x768,37,-1.2556669503677904,32GB Flash Storage,43,5,-1.4111644824852083,0
7,15-bs190od (i5-8250U/4GB/1TB/W10),3,0.4087716575222072,Touchscreen 1366x768,83,-0.8621763211399812,1TB HDD,61,5,0.0019035958992621705,0
2,ROG Zephyrus,1,0.4087716575222072,Full HD 1920x1080,102,3.072729971138111,512GB SSD,96,5,0.3025563785342562,2
7,Probook 450,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,69,5,0.0019035958992621705,1
2,FX753VE-GC155T (i7-7700HQ/16GB/1TB,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,94,5,1.4450369525472322,2
10,Legion Y720-15IKB,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,256GB SSD +  1TB HDD,79,5,1.7456897351822263,2
7,Spectre X360,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,53,5,-1.0804464215867153,2
4,Latitude 5480,3,-0.713439498130007,Full HD 1920x1080,78,-0.07519506268436271,256GB SSD,53,5,-0.5994019693707255,1
7,ProBook 440,3,0.4087716575222072,1366x768,56,-0.8621763211399812,128GB SSD,47,5,-0.6144346085024752,1
4,Inspiron 5770,3,1.6011210104026858,IPS Panel Full HD 1920x1080,83,-0.07519506268436271,128GB SSD +  1TB HDD,7,2,1.1443841699122381,1
10,ThinkPad L470,3,-0.713439498130007,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-0.02816168236423723,2
10,IdeaPad 320-15IKB,3,0.4087716575222072,Full HD 1920x1080,97,-0.8621763211399812,1TB HDD,66,5,0.24242582200725737,1
10,IdeaPad 320-15ISK,3,0.4087716575222072,1366x768,56,-0.07519506268436271,2TB HDD,67,4,0.24242582200725737,0
4,Inspiron 3567,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,500GB HDD,24,5,0.39275221332475374,0
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,79,-0.07519506268436271,256GB SSD,53,5,-0.20855335194523364,2
4,Alienware 17,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,1.4987674542268743,128GB SSD +  1TB HDD,80,5,3.579671709255688,2
16,Satellite Pro,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,500GB HDD,53,5,-0.058226960627736635,1
2,Zenbook UX510UW-FI095T,3,0.4087716575222072,IPS Panel 4K Ultra HD 3840x2160,97,-0.07519506268436271,256GB SSD +  1TB HDD,89,5,-0.058226960627736635,1
12,SmartBook Edge,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,41,-0.8621763211399812,32GB SSD,43,5,-1.2608380911677117,0
2,ROG Strix,1,0.4087716575222072,IPS Panel Full HD 1920x1080,77,-0.07519506268436271,128GB SSD +  1TB HDD,79,5,0.39275221332475374,2
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,99,-0.07519506268436271,256GB SSD,69,5,-0.16345543454998454,2
4,Inspiron 5570,3,0.4087716575222072,Full HD 1920x1080,83,-0.07519506268436271,256GB SSD,7,5,0.24242582200725737,1
7,250 G6,3,0.4087716575222072,Full HD 1920x1080,112,-0.8621763211399812,256GB SSD,42,5,-0.2686839084722321,0
7,Omen 15-ce006nv,1,1.6011210104026858,Full HD 1920x1080,102,0.7117861957712558,1TB HDD,79,5,0.8737966655407442,2
10,Thinkpad E470,3,-0.713439498130007,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,72,5,-0.25365126934048243,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,106,-0.07519506268436271,256GB SSD,61,5,-1.2608380911677117,2
4,Vostro 5468,3,-0.713439498130007,Full HD 1920x1080,56,-0.8621763211399812,128GB SSD,47,5,-0.659532525897724,1
7,Envy 13-AB020nr,4,-1.2044068787278503,IPS Panel Quad HD+ 3200x1800,97,-0.07519506268436271,256GB SSD,53,5,-1.050381143323216,1
0,Aspire 7,1,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,1TB HDD,75,2,0.5430786046422508,1
2,VivoBook X540YA-XX519T,3,0.4087716575222072,1366x768,17,-0.8621763211399812,500GB HDD,13,5,-0.058226960627736635,0
7,ProBook 450,3,0.4087716575222072,Full HD 1920x1080,59,-0.8621763211399812,128GB SSD,53,5,0.09209943068976037,1
10,ThinkPad E470,3,-0.713439498130007,Full HD 1920x1080,74,-0.8621763211399812,500GB HDD,53,5,-0.25365126934048243,1
10,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,3,0.4087716575222072,Full HD 1920x1080,68,-0.8621763211399812,1TB HDD,47,4,0.16726262634850855,0
7,250 G6,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,500GB HDD,47,5,-0.2686839084722321,0
10,ThinkPad T570,3,0.4087716575222072,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,512GB SSD,53,5,-0.07325959975948633,2
10,IdeaPad 320-15ISK,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,128GB SSD,47,5,0.24242582200725737,0
4,Latitude 5580,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.20855335194523364,1
4,Alienware 17,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,3.579671709255688,2
7,17-X047na (i3-6006U/8GB/1TB/W10),3,1.6011210104026858,1600x900,56,-0.07519506268436271,1TB HDD,47,5,0.9188945829359929,0
7,ProBook 470,3,1.6011210104026858,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,69,5,0.8888293046724935,1
2,A541NA-GO342 (N3350/4GB/500GB/Linux),3,0.4087716575222072,1366x768,37,-0.8621763211399812,500GB HDD,43,2,-0.058226960627736635,0
12,SmartBook 130,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,30,-0.8621763211399812,32GB Flash Storage,40,5,-1.0353485041914663,0
10,IdeaPad 320-17IKB,3,1.6011210104026858,1600x900,97,-0.46868569191217196,128GB SSD +  1TB HDD,72,5,1.1443841699122381,1
7,15-bw007nv (A10-9620P/6GB/128GB/Radeon,3,0.4087716575222072,IPS Panel Full HD 1920x1080,2,-0.46868569191217196,128GB SSD,7,5,-0.19352071281348393,0
4,Vostro 3568,3,0.4087716575222072,1366x768,56,-0.8621763211399812,1TB HDD,22,5,0.21236054374375798,1
0,Spin SP111-31,0,-2.396756231608329,IPS Panel Full HD / Touchscreen 1920x1080,38,-0.8621763211399812,32GB Flash Storage,43,5,-1.185674895508963,0
10,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,60,-0.8621763211399812,128GB SSD,53,5,0.016936235031011538,1
7,EliteBook 1030,4,-1.2044068787278503,IPS Panel Quad HD+ / Touchscreen 3200x1800,47,1.4987674542268743,512GB SSD,46,5,-1.3209686476947105,2
10,Thinkpad P71,3,1.6011210104026858,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,256GB SSD,109,5,2.0463425178172194,2
2,FX553VD-DM627T (i5-7300HQ/8GB/1TB,3,0.4087716575222072,Full HD 1920x1080,77,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.6934049959597477,1
4,XPS 13,4,-1.2044068787278503,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,83,-0.07519506268436271,128GB SSD,61,5,-1.245805452035962,2
